lat,lon,hour,ping_count
51.25,-2.5,16,17
51.25,-2.5,8,22
51.25,-2.5,1,5
51.25,-2.5,17,11
51.25,-2.5,0,11
51.25,-2.5,13,8
51.25,-2.5,12,10
51.25,-2.5,2,6
51.25,-2.5,21,5
51.25,-2.5,4,11
51.25,-2.5,9,5
51.25,-2.5,15,6
51.25,-2.5,22,5
51.25,-2.5,7,5
51.25,-2.5,3,7
51.25,-2.5,23,7
51.25,-2.5,14,8
51.25,-2.5,10,1
51.25,-2.5,6,4
51.25,-2.5,20,2
54.75,-5.75,2,1
54.75,-3.0,3,14
54.75,-3.0,22,19
54.75,-3.0,11,24
54.75,-3.0,10,23
54.75,-3.0,13,25
54.75,-3.0,17,13
54.75,-3.0,18,13
54.75,-3.0,6,21
54.75,-3.0,20,29
54.75,-3.0,9,23
54.75,-3.0,0,18
54.75,-3.0,21,9
54.75,-3.0,15,18
54.75,-3.0,12,15
54.0,-0.25,7,2
54.0,-0.25,6,4
54.0,-0.25,4,11
54.0,-0.25,2,2
54.0,-0.25,5,4
54.0,-0.25,10,1
54.0,-0.25,22,3
54.0,-0.25,13,1
54.0,-0.25,18,1
54.0,-0.25,21,1
54.0,-0.25,9,1
54.0,-0.25,0,1
54.0,-0.25,12,3
54.75,-3.0,2,11
52.5,0.5,4,17
52.5,0.5,12,3
52.5,0.5,19,3
52.5,0.5,22,3
52.5,0.5,9,6
52.5,0.5,5,2
52.5,0.5,15,2
52.5,0.5,10,3
52.5,0.5,21,2
52.5,0.5,17,1
52.5,0.5,23,4
52.5,0.5,16,3
52.5,0.5,7,4
52.5,0.5,2,3
52.5,0.5,8,1
52.5,0.5,18,2
52.5,0.5,13,3
52.5,0.5,6,1
52.5,0.5,14,1
52.5,0.5,11,3
52.5,0.5,0,1
51.5,-2.75,12,1
51.5,-2.75,4,2
51.5,-2.75,14,3
51.5,-2.75,7,8
51.5,-2.75,5,6
51.5,-2.75,9,3
51.5,-2.75,8,6
51.5,-2.75,23,2
51.5,-2.75,3,2
51.5,-2.75,22,6
51.5,-2.75,19,3
51.5,-2.75,15,2
51.5,-2.75,21,3
51.5,-2.75,16,2
51.5,-2.75,6,3
51.5,-2.75,13,2
51.5,-2.75,17,5
51.5,-2.75,10,1
51.5,-2.75,20,1
51.25,-2.5,5,4
51.25,-2.5,18,3
54.75,-3.0,7,13
51.5,-3.5,15,10
51.5,-3.5,7,9
51.5,-3.5,16,14
51.5,-3.5,8,5
51.5,-3.5,14,1
51.5,-3.5,10,3
51.5,-3.5,21,1
51.5,-3.5,17,2
51.5,-3.5,13,3
51.5,-3.5,22,1
51.5,-3.5,5,3
51.5,-3.5,23,2
51.5,-3.5,4,2
51.5,-3.5,11,1
51.5,-3.5,2,2
51.5,-3.5,9,1
51.5,-3.5,6,1
51.5,-3.5,1,1
51.5,-3.5,3,1
51.5,-3.5,12,1
51.75,1.0,16,8
51.75,1.0,12,6
51.75,1.0,19,6
51.75,1.0,0,7
51.75,1.0,17,2
51.75,1.0,20,7
51.75,1.0,6,2
51.75,1.0,7,15
51.75,1.0,21,2
51.75,1.0,14,3
51.75,1.0,4,3
51.75,1.0,1,5
51.75,1.0,22,5
51.75,1.0,2,6
51.75,1.0,18,8
51.75,1.0,15,9
51.75,1.0,10,2
51.75,1.0,13,3
51.75,1.0,23,5
51.75,1.0,3,3
54.75,-6.0,6,9
54.75,-6.0,11,10
54.75,-6.0,10,5
54.75,-6.0,0,8
54.75,-6.0,13,10
54.75,-6.0,12,19
54.75,-6.0,18,12
54.75,-6.0,8,12
54.75,-6.0,9,4
54.75,-6.0,5,7
54.75,-6.0,7,15
54.75,-6.0,4,11
54.75,-6.0,21,12
54.75,-6.0,1,14
54.75,-6.0,17,5
54.75,-6.0,14,7
54.75,-6.0,15,14
54.75,-6.0,23,7
54.75,-6.0,22,11
54.75,-6.0,16,12
54.75,-6.0,2,10
54.75,-6.0,3,3
54.75,-6.0,19,8
54.75,-6.0,20,5
52.25,-1.0,4,7
52.25,-1.0,16,5
52.25,-1.0,3,3
52.25,-1.0,11,2
52.25,-1.0,7,9
52.25,-1.0,20,2
52.25,-1.0,2,2
52.25,-1.0,8,12
52.25,-1.0,23,7
52.25,-1.0,0,6
52.25,-1.0,21,9
52.25,-1.0,1,2
52.25,-1.0,17,5
52.25,-1.0,9,1
52.25,-1.0,6,3
52.25,-1.0,15,3
56.0,-4.5,9,1
56.0,-4.5,20,3
56.0,-4.5,7,1
56.0,-4.5,21,4
56.0,-4.5,17,4
56.0,-4.5,8,4
56.0,-4.5,11,1
56.0,-4.5,5,3
56.0,-4.5,14,3
56.0,-4.5,6,1
56.0,-4.5,22,2
56.0,-4.5,3,2
56.0,-4.5,0,3
56.0,-4.5,16,2
56.0,-4.5,15,3
56.0,-4.5,10,1
52.0,-1.25,9,3
52.0,-1.25,0,2
52.0,-1.25,8,7
52.0,-1.25,21,10
52.0,-1.25,5,2
52.0,-1.25,16,4
52.0,-1.25,11,1
52.0,-1.25,7,4
52.0,-1.25,13,3
52.5,0.0,13,1
52.5,0.0,21,1
52.5,0.0,18,2
52.5,0.0,8,8
52.5,0.0,20,1
52.5,0.0,7,2
52.5,0.0,2,6
52.5,0.0,19,2
52.5,0.0,14,4
52.5,0.0,6,4
52.5,0.0,15,3
52.5,0.0,23,1
52.5,0.0,0,2
52.5,0.0,1,1
52.5,0.0,16,4
52.5,0.0,9,1
52.5,0.0,10,1
52.5,0.0,22,1
52.5,0.0,5,2
52.5,0.0,12,2
52.5,0.0,3,1
32.75,51.75,0,1028
32.75,51.75,21,1026
32.75,51.75,8,844
32.75,51.75,1,1013
32.75,51.75,20,1078
32.75,51.75,18,1333
32.75,51.75,16,1232
32.75,51.75,19,1364
32.75,51.75,5,1154
32.75,51.75,13,1145
32.75,51.75,15,1289
32.75,51.75,17,1401
32.75,51.75,11,1211
32.75,51.75,3,560
32.75,51.75,12,1081
32.75,51.75,14,1140
32.75,51.75,4,799
32.75,51.75,7,891
56.5,85.0,11,98
56.5,85.0,8,18
56.5,85.0,19,32
56.5,85.0,10,48
56.5,85.0,3,29
56.5,85.0,5,181
56.5,85.0,12,46
56.5,85.0,2,36
56.5,85.0,9,20
56.5,85.0,21,25
56.5,85.0,22,20
56.5,85.0,20,19
56.5,85.0,23,29
56.5,85.0,14,25
56.5,85.0,0,23
56.5,85.0,4,102
56.5,85.0,1,25
56.5,85.0,17,20
56.5,85.0,16,19
56.5,85.0,15,24
56.5,85.0,7,22
56.5,85.0,18,38
56.5,85.0,13,21
56.5,85.0,6,29
53.25,34.25,10,16
53.25,34.25,20,17
53.25,34.25,21,17
53.25,34.25,6,30
53.25,34.25,22,11
53.25,34.25,23,22
53.25,34.25,15,14
53.25,34.25,17,14
53.25,34.25,0,19
53.25,34.25,7,22
53.25,34.25,11,35
53.25,34.25,4,16
53.25,34.25,2,15
53.25,34.25,3,13
53.25,34.25,1,25
53.25,34.25,9,7
53.25,34.25,12,26
53.25,34.25,18,17
53.25,34.25,8,9
53.25,34.25,5,10
53.25,34.25,13,15
53.25,34.25,14,13
53.25,34.25,19,10
45.5,-123.0,14,415
45.5,-123.0,3,654
45.5,-123.0,1,533
45.5,-123.0,19,298
45.5,-123.0,20,247
45.5,-123.0,4,565
45.5,-123.0,2,573
45.5,-123.0,7,378
45.5,-123.0,23,577
45.5,-123.0,10,493
45.5,-123.0,8,500
45.5,-123.0,22,334
45.5,-123.0,11,435
45.5,-123.0,9,534
45.5,-123.0,13,400
45.5,-123.0,21,313
45.5,-123.0,15,611
45.5,-123.0,5,422
45.5,-123.0,17,370
45.5,-123.0,16,612
45.5,-123.0,0,482
45.5,-123.0,6,303
45.5,-123.0,18,333
55.0,60.0,18,83
55.0,60.0,10,24
55.0,60.0,0,7
55.0,60.0,14,32
55.0,60.0,13,27
55.0,60.0,12,40
55.0,60.0,17,11
55.0,60.0,4,32
55.0,60.0,5,23
55.0,60.0,15,30
55.0,60.0,21,15
55.0,60.0,20,14
55.0,60.0,11,32
55.0,60.0,6,5
55.0,60.0,2,26
55.0,60.0,19,84
55.0,60.0,16,21
55.0,60.0,8,16
55.0,60.0,3,17
55.0,60.0,1,17
55.0,60.0,7,14
55.0,60.0,23,3
55.0,60.0,9,10
55.0,60.0,22,8
55.25,61.5,21,90
55.25,61.5,8,89
55.25,61.5,11,63
55.25,61.5,7,149
55.25,61.5,20,93
55.25,61.5,2,107
55.25,61.5,12,115
55.25,61.5,9,54
55.25,61.5,5,97
55.25,61.5,19,183
55.25,61.5,16,105
55.25,61.5,1,185
55.25,61.5,14,83
55.25,61.5,0,75
55.25,61.5,13,127
55.25,61.5,15,84
55.25,61.5,10,71
55.25,61.5,18,55
55.25,61.5,22,101
55.25,61.5,23,114
55.25,61.5,17,83
55.25,61.5,4,131
55.25,61.5,6,128
55.25,61.5,3,107
52.5,1.75,3,1
52.5,1.75,10,2
52.5,1.75,7,2
52.5,1.75,22,1
53.0,1.25,19,1
53.0,1.25,20,3
53.0,1.25,10,1
53.0,1.25,8,1
53.0,1.25,9,1
54.5,-6.5,10,1
54.5,-6.5,4,1
54.5,-6.5,19,1
54.5,-6.5,12,4
54.5,-6.5,11,3
54.5,-6.5,9,1
54.5,-6.5,3,1
54.5,-6.5,15,1
50.5,-3.75,5,1
50.5,-3.75,3,3
50.5,-3.75,2,4
50.5,-3.75,13,1
51.0,1.25,22,3
51.0,1.25,3,1
54.0,-1.75,16,2
54.0,-1.75,17,1
56.25,-4.0,7,2
56.25,-4.0,13,1
56.25,-4.0,16,4
56.25,-4.0,17,1
56.25,-4.0,23,1
56.25,-4.0,1,1
56.25,-4.0,5,3
54.5,-6.25,8,2
55.5,-1.75,16,4
55.5,-1.75,10,1
55.5,-1.75,1,1
55.5,-1.75,20,2
55.5,-1.75,21,1
55.5,-1.75,12,2
54.25,-3.0,2,1
54.25,-3.0,10,1
54.25,-3.0,12,1
57.0,-3.0,7,1
57.0,-3.0,18,1
57.0,-3.0,20,1
57.0,-3.0,13,1
57.25,-2.75,20,1
57.25,-2.75,14,1
57.25,-2.75,23,1
57.25,-2.75,5,1
57.25,-2.75,2,1
57.75,-3.25,0,1
57.75,-3.25,3,2
57.75,-3.25,14,1
57.75,-3.25,17,1
57.75,-3.0,20,1
55.0,-1.25,20,4
55.0,-1.25,11,1
55.0,-1.25,3,4
55.0,-1.25,4,3
55.0,-1.25,15,1
58.5,-3.0,10,1
58.5,-3.0,20,1
58.5,-3.0,19,1
58.5,-3.0,14,1
51.25,-1.25,23,1
51.25,-1.25,7,1
51.25,-1.25,12,2
51.25,-1.25,18,1
51.25,-1.25,15,4
51.25,-1.25,20,1
51.25,-1.25,21,2
51.25,-1.25,1,1
57.25,-2.25,21,2
57.25,-2.25,16,4
57.25,-2.25,5,1
57.25,-2.25,13,1
57.25,-2.25,17,2
60.25,-1.25,7,1
55.5,-4.75,11,1
55.5,-4.75,16,1
51.0,-1.0,13,1
51.0,-1.0,19,1
53.25,-3.75,12,2
53.25,-3.75,2,1
53.25,-3.75,16,1
53.25,-3.75,13,1
53.25,-3.75,11,2
52.0,-1.25,14,3
52.0,-1.25,6,1
51.0,-0.5,6,2
51.0,-0.5,12,5
51.0,-0.5,17,6
51.0,-0.5,22,1
53.0,-0.75,18,1
53.0,-0.75,7,1
53.0,-0.75,2,2
53.0,-0.75,21,1
51.0,-3.25,17,1
51.0,-3.25,3,3
51.0,-3.25,14,1
51.0,-3.25,6,2
51.0,-3.25,18,3
51.0,-3.25,15,1
51.0,-3.25,1,1
51.0,-3.25,22,1
51.0,-3.25,5,3
51.0,-3.25,20,1
51.0,-0.5,20,11
51.0,-0.5,18,5
51.0,-0.5,7,4
51.0,-0.5,14,2
51.0,-0.5,15,2
51.0,-0.5,9,4
51.0,-0.5,16,4
51.0,-0.5,8,3
51.0,-0.5,2,5
51.0,-0.5,19,3
51.0,-0.5,0,1
51.0,-0.5,4,14
51.0,-0.5,3,5
51.0,-0.5,13,2
51.0,-0.5,21,13
51.75,-1.0,21,2
51.75,-1.0,19,1
51.75,-1.0,4,1
54.5,-0.5,18,1
54.5,-0.5,9,1
54.5,-0.5,13,1
54.5,-0.5,21,1
51.0,-3.25,0,1
51.0,-3.25,9,1
51.0,-3.25,10,2
51.0,-3.25,19,1
51.0,-3.25,2,1
51.0,-3.25,8,1
50.75,-3.75,16,2
50.75,-3.75,4,1
50.75,-3.75,6,1
50.75,-3.75,5,2
50.75,-3.75,12,1
50.75,-3.75,13,1
52.5,0.0,17,1
52.5,0.0,4,1
51.25,-1.25,4,2
51.25,-1.25,19,2
51.25,-1.25,6,1
50.5,-4.5,21,2
50.5,-4.5,17,1
50.5,-4.5,15,1
50.5,-4.5,22,1
50.5,-4.5,7,1
50.5,-4.5,16,2
50.5,-4.5,13,1
52.0,-2.75,4,1
52.0,-2.75,17,2
52.0,-2.75,11,3
53.25,-2.0,4,3
53.25,-2.0,5,3
53.25,-2.0,13,1
53.25,-2.0,3,1
53.25,-2.0,21,1
53.25,-2.0,1,1
50.25,-5.0,22,5
50.25,-5.0,7,2
50.25,-5.0,21,2
50.25,-5.0,6,3
51.0,1.25,5,1
51.0,1.25,7,1
51.0,1.25,1,1
51.0,1.25,6,1
51.5,-2.75,11,3
51.5,-2.75,2,1
51.75,-2.5,4,3
51.75,-2.5,5,3
51.75,-2.5,20,1
51.75,-2.5,7,1
51.75,-2.5,1,1
51.75,-2.5,17,2
53.25,0.0,22,5
53.25,0.0,9,1
53.25,0.0,8,2
53.25,0.0,21,3
53.25,0.0,15,1
53.5,-1.75,15,1
53.5,-1.75,21,3
53.5,-1.75,9,2
53.5,-1.75,5,1
53.5,-1.75,16,1
51.75,1.0,11,1
51.75,1.0,8,2
53.25,-4.25,18,1
53.25,-4.25,1,1
53.25,-4.25,21,1
53.25,-4.25,22,1
53.25,-4.25,11,1
53.25,-4.25,3,1
52.75,0.25,13,1
52.75,0.25,7,1
52.75,0.25,3,1
51.75,-4.75,14,1
51.75,-4.75,19,2
51.75,-4.75,4,1
51.5,1.25,9,1
51.5,1.25,16,1
52.25,1.25,4,1
52.25,1.25,15,1
52.25,1.25,22,3
52.25,1.25,18,1
52.25,-1.0,5,7
52.25,-1.0,22,5
52.25,-1.0,14,3
50.25,-5.0,5,7
50.25,-5.0,4,2
50.25,-5.0,18,3
53.0,-0.5,5,6
53.0,-0.5,7,1
56.0,-2.5,5,1
56.0,-2.5,4,4
56.0,-2.5,17,1
53.0,-0.5,2,1
57.5,-4.5,5,1
57.5,-4.5,9,1
54.25,-2.75,20,1
54.25,-2.75,12,1
54.25,-2.75,5,1
53.0,-0.25,19,1
53.0,-0.25,10,1
53.0,-0.25,7,1
53.0,-0.25,18,2
53.0,-0.25,14,1
52.25,1.25,6,1
54.75,-6.25,18,2
54.75,-6.25,22,2
54.75,-6.25,23,1
54.25,-1.0,5,3
54.25,-1.0,9,1
54.25,-1.0,22,1
51.75,1.0,5,1
53.0,-0.75,20,1
53.0,-0.75,5,1
52.0,-1.25,23,3
54.0,-1.75,11,2
51.0,-1.75,0,3
51.0,-1.75,22,2
51.0,-1.75,13,2
52.25,-1.0,13,1
55.5,-1.75,0,1
55.5,-1.75,23,5
55.5,-1.75,6,1
51.75,-1.0,20,1
51.75,-1.0,5,1
51.75,-1.0,12,1
51.75,-1.0,23,1
51.75,-1.0,16,1
54.0,-1.75,5,1
54.0,-0.25,14,2
54.0,-0.25,16,1
51.0,0.75,12,1
51.0,0.75,4,1
51.0,0.75,19,1
50.25,-5.0,13,2
50.25,-5.0,8,1
50.25,-5.0,14,7
50.25,-5.0,20,2
50.25,-5.0,12,5
50.25,-5.0,11,1
50.25,-5.0,3,1
50.25,-5.0,19,4
55.25,-1.5,4,1
55.25,-1.5,14,1
55.25,-1.5,15,3
51.25,-3.5,15,1
51.25,-3.5,5,1
51.25,-3.5,23,7
51.25,-3.5,7,2
51.25,-3.5,2,1
51.5,-2.0,9,1
51.5,-2.0,13,1
51.5,-2.0,6,1
51.5,-2.0,11,1
58.0,-4.25,13,3
58.0,-4.25,5,4
58.0,-4.25,23,4
58.0,-4.25,7,1
58.0,-4.25,15,1
58.0,-4.25,22,1
58.0,-4.25,0,1
51.0,-0.75,18,24
51.0,-0.75,19,30
51.0,-0.75,9,5
51.0,-0.75,2,9
51.0,-0.75,3,6
51.0,-0.75,15,26
51.0,-0.75,5,14
51.0,-0.75,12,18
51.0,-0.75,7,21
51.0,-0.75,23,19
53.0,-1.75,23,5
53.0,-1.75,19,1
53.0,-1.75,1,1
53.0,-1.75,6,1
50.75,-2.5,23,11
50.75,-2.5,16,2
50.75,-2.5,7,1
50.75,-2.5,21,2
50.75,-2.25,22,1
50.75,-2.25,21,1
50.75,-2.25,0,3
50.75,-2.25,1,1
50.75,-2.5,0,1
50.75,-2.5,4,2
50.75,-2.5,20,1
50.75,-2.5,2,1
50.75,-2.5,5,4
50.75,-2.5,22,1
50.75,-2.5,15,1
50.75,-2.5,1,1
50.75,-2.5,17,1
50.75,-2.5,9,1
51.0,-2.5,20,1
51.0,-0.5,23,7
51.0,-0.5,10,1
51.0,-0.5,5,1
51.0,-0.75,17,26
50.0,-6.25,16,1
50.0,-6.25,5,2
50.0,-6.25,21,1
50.25,-5.0,0,2
50.25,-5.0,15,5
50.25,-5.0,17,3
50.25,-5.0,23,1
52.5,0.25,1,1
52.5,0.25,17,2
52.5,0.25,19,1
52.5,0.25,10,1
52.5,0.25,23,7
52.5,0.25,14,1
52.5,0.25,6,1
52.75,-0.75,14,1
52.75,-0.75,21,1
52.75,-0.75,18,4
55.0,-7.25,6,1
55.0,-7.25,13,1
55.0,-7.25,22,1
55.0,-7.25,15,1
51.0,-0.75,16,20
53.25,-3.75,6,1
53.25,-3.75,9,1
56.0,-4.5,12,2
56.0,-4.5,19,2
51.5,-2.75,18,1
52.0,-1.0,15,2
52.0,-1.0,12,1
52.0,-1.0,18,1
52.0,-1.0,11,1
52.0,-1.0,17,1
54.5,-2.5,20,1
54.5,-2.5,5,1
54.5,-2.5,12,2
53.0,0.0,18,1
53.0,0.0,0,1
53.0,0.0,16,1
53.0,0.0,8,1
53.0,0.0,4,1
55.0,-5.0,18,1
55.0,-5.0,12,2
55.0,-5.0,23,1
55.0,-5.0,9,1
55.0,-5.0,7,1
54.5,-1.0,5,2
54.5,-1.0,12,3
55.25,-1.5,13,1
55.25,-1.5,19,1
55.25,-1.5,16,1
55.25,-1.5,12,1
55.25,-1.5,0,1
55.25,-1.5,7,1
55.25,-1.5,5,1
55.25,-1.5,17,1
54.25,-0.25,20,1
54.25,-0.25,15,1
54.25,-0.25,11,1
54.25,-0.25,12,1
54.5,-6.75,6,1
54.5,-6.75,16,1
54.5,-6.75,23,6
54.5,-6.75,12,1
57.25,-2.25,8,2
57.25,-2.25,4,1
57.25,-2.25,15,1
57.25,-2.25,9,1
54.5,-1.5,10,1
54.5,-1.5,16,1
54.5,-1.5,21,1
54.5,-1.5,18,1
54.5,-1.5,7,1
54.5,-1.5,6,1
54.75,-6.25,19,1
54.75,-6.25,17,1
54.75,-6.25,1,2
54.75,-6.25,12,1
54.75,-6.25,15,1
54.75,-6.25,11,1
54.75,-6.25,16,1
54.75,-6.25,2,1
53.25,-3.75,1,1
53.25,-3.75,18,2
53.25,-3.75,23,9
53.25,-3.75,0,4
52.5,-3.25,14,1
52.5,-3.25,20,1
52.5,-3.25,5,1
52.5,-3.25,2,1
52.5,-3.25,18,2
52.5,-3.25,19,1
53.25,0.25,19,10
53.25,0.25,4,7
53.25,0.25,2,3
53.25,0.25,1,4
53.25,0.25,5,7
53.25,0.25,22,4
53.25,0.25,6,4
53.25,0.25,14,3
54.5,-7.25,12,3
54.5,-7.25,22,1
54.5,-7.25,4,2
54.5,-7.25,5,3
54.5,-7.25,18,1
56.75,-5.0,6,1
56.75,-5.0,7,1
56.75,-5.0,2,1
57.25,-2.25,18,1
57.25,-2.25,1,1
57.25,-2.25,7,1
57.25,-2.25,11,1
57.25,-2.25,14,2
57.25,-2.25,12,2
57.25,-2.25,23,1
55.0,-2.75,5,3
55.0,-2.75,0,4
55.0,-2.75,2,1
55.0,-2.75,18,1
52.75,0.75,5,5
52.75,0.75,21,1
52.75,0.75,2,1
52.75,0.75,13,1
55.0,-2.75,20,1
55.0,-2.75,19,1
55.0,-2.75,6,1
57.75,-2.5,11,1
57.75,-2.5,0,1
54.75,-2.75,20,2
54.75,-2.75,12,1
54.75,-2.75,0,1
54.75,-2.75,23,1
54.75,-2.75,4,1
52.75,-3.25,0,8
52.75,-3.25,4,1
52.75,-3.25,20,1
55.0,-6.5,11,1
55.0,-6.5,17,2
55.0,-6.5,12,1
55.0,-6.5,19,1
52.5,-0.75,6,3
52.5,-0.75,22,1
52.5,-0.75,12,2
52.5,-0.75,13,5
52.5,-0.75,8,1
52.5,-0.75,21,2
54.75,-4.5,7,1
54.75,-4.5,22,1
54.75,-4.5,14,2
54.75,-4.5,8,2
54.75,-4.5,1,1
54.75,-4.5,17,1
54.75,-4.5,23,1
54.75,-4.5,12,1
54.75,-4.5,19,1
54.5,-1.0,4,1
54.5,-1.0,20,2
54.5,-1.0,23,1
54.5,-1.0,18,2
54.5,-1.0,0,5
54.5,-1.0,15,3
51.25,-1.75,5,1
51.25,-1.75,4,1
51.25,-1.75,0,2
51.25,-1.75,7,2
51.25,-1.75,15,1
56.0,-5.0,15,1
56.0,-5.0,12,1
56.0,-5.0,4,1
52.5,0.75,16,1
52.5,0.75,0,4
52.5,0.75,19,2
52.5,0.75,2,1
54.25,-6.25,16,2
54.25,-6.25,20,1
54.25,-6.25,12,1
54.25,-6.25,14,1
51.0,-2.5,0,1
51.0,-2.5,15,1
51.0,-2.5,10,1
51.0,-2.5,16,1
52.25,0.75,8,1
52.25,0.75,16,1
52.25,0.75,2,1
52.25,0.75,3,1
52.25,0.75,19,1
52.25,0.75,14,1
52.25,0.75,4,1
53.25,0.25,17,3
53.25,0.25,16,6
53.25,0.25,13,6
53.25,0.25,8,2
53.25,0.25,0,2
55.75,-2.25,19,2
55.75,-2.25,16,3
55.75,-2.25,0,2
55.75,-2.25,5,1
37.25,-5.5,23,171
37.25,-5.5,15,101
37.25,-5.5,3,77
37.25,-5.5,19,105
37.25,-5.5,8,73
37.25,-5.5,12,85
37.25,-5.5,0,141
37.25,-5.5,21,122
37.25,-5.5,22,131
37.25,-5.5,7,103
37.25,-5.5,20,117
37.25,-5.5,1,144
37.25,-5.5,4,75
37.25,-5.5,13,128
37.25,-5.5,17,117
37.25,-5.5,18,115
37.25,-5.5,14,129
37.25,-5.5,5,64
37.25,-5.5,9,62
37.25,-5.5,6,102
37.25,-5.5,10,77
37.25,-5.5,2,118
37.25,-5.5,16,90
37.25,-5.5,11,45
37.5,-1.0,4,46
37.5,-1.0,13,91
37.5,-1.0,12,68
37.5,-1.0,7,55
37.5,-1.0,1,78
37.5,-1.0,0,89
37.5,-1.0,2,74
37.5,-1.0,15,64
37.5,-1.0,11,60
37.5,-1.0,22,78
37.5,-1.0,23,120
37.5,-1.0,6,76
37.5,-1.0,3,61
37.5,-1.0,10,44
37.5,-1.0,20,69
37.5,-1.0,21,48
37.5,-1.0,14,78
37.5,-1.0,18,56
37.5,-1.0,5,55
37.5,-1.0,8,33
37.5,-1.0,16,68
37.5,-1.0,17,56
37.5,-1.0,19,51
37.5,-1.0,9,42
37.25,-5.25,1,76
37.25,-5.25,21,54
37.25,-5.25,22,60
37.25,-5.25,19,46
37.25,-5.25,23,62
37.25,-5.25,7,44
37.25,-5.25,20,33
37.25,-5.25,9,23
37.25,-5.25,11,28
37.25,-5.25,0,54
37.25,-5.25,6,48
37.25,-5.25,2,54
37.25,-5.25,14,41
37.25,-5.25,16,29
37.25,-5.25,3,35
37.25,-5.25,15,44
37.25,-5.25,18,38
37.25,-5.25,12,38
37.25,-5.25,10,19
37.25,-5.25,4,21
37.25,-5.25,8,24
37.25,-5.25,17,23
37.25,-5.25,5,20
37.25,-5.25,13,35
37.5,-1.5,3,17
37.5,-1.5,1,33
37.5,-1.5,12,14
37.5,-1.5,18,15
37.5,-1.5,0,21
37.5,-1.5,23,43
37.5,-1.5,6,26
37.5,-1.5,8,22
37.5,-1.5,19,24
37.5,-1.5,7,22
37.5,-1.5,14,19
37.5,-1.5,20,16
37.5,-1.5,21,28
37.5,-1.5,13,17
37.5,-1.5,17,16
37.5,-1.5,11,12
37.5,-1.5,9,16
37.5,-1.5,4,10
37.5,-1.5,5,12
37.5,-1.5,16,16
37.5,-1.5,22,25
37.5,-1.5,2,20
37.5,-1.5,15,13
37.5,-1.5,10,17
37.25,-5.0,4,6
37.25,-5.0,0,6
37.25,-5.0,14,7
37.25,-5.0,23,3
37.25,-5.0,3,7
37.25,-5.0,5,4
37.25,-5.0,16,4
37.25,-5.0,20,2
37.25,-5.0,1,5
37.25,-5.0,7,5
37.25,-5.0,6,4
37.25,-5.0,15,8
37.25,-5.0,22,8
37.25,-5.0,13,7
37.25,-5.0,2,5
37.25,-5.0,18,5
37.25,-5.0,10,5
37.25,-5.0,17,1
37.25,-5.0,11,2
37.25,-5.0,8,5
37.25,-5.0,9,4
37.25,-5.0,19,3
40.5,15.0,19,14
40.5,15.0,23,10
40.5,15.0,17,5
40.5,15.0,0,9
40.5,15.0,7,4
40.5,15.0,21,13
40.5,15.0,9,33
40.5,15.0,1,21
40.5,15.0,10,17
40.5,15.0,18,7
40.5,15.0,4,4
40.5,15.0,15,5
40.5,15.0,20,17
40.5,15.0,8,8
40.5,15.0,6,3
40.5,15.0,2,3
40.5,15.0,22,9
40.5,15.0,11,17
40.5,15.0,12,9
40.5,15.0,3,3
40.5,15.0,16,3
40.5,15.0,13,11
40.5,15.0,5,6
40.5,15.0,14,5
51.0,6.0,3,14
48.0,7.75,20,151
58.25,8.0,10,2
58.0,7.75,3,6
58.0,7.75,18,6
58.0,7.75,7,3
58.0,7.75,21,1
58.0,7.75,2,2
58.0,7.75,22,1
58.0,7.75,5,2
58.0,7.75,6,4
58.0,7.75,4,1
58.0,7.75,8,1
58.0,7.75,1,3
58.0,7.75,17,3
58.0,7.75,23,1
53.75,-8.25,2,23
53.75,-8.25,23,1
53.75,-8.25,7,4
53.75,-8.25,1,13
53.75,-8.25,11,4
53.75,-8.25,18,19
53.75,-8.25,19,11
53.75,-8.25,4,11
53.75,-8.25,5,6
53.75,-8.25,17,12
53.75,-8.25,0,6
53.75,-8.25,6,8
53.75,-8.25,3,9
53.75,-8.25,9,2
53.75,-8.25,22,6
53.75,-8.25,12,5
53.75,-8.25,20,8
53.75,-8.25,8,5
53.75,-8.25,21,10
53.75,-8.25,16,6
53.75,-8.25,14,9
53.75,-8.25,10,4
53.75,-8.25,13,7
53.75,-8.25,15,5
45.75,8.0,14,10
45.75,8.0,4,15
45.75,8.0,6,1
45.75,8.0,9,5
45.75,8.0,2,3
45.75,8.0,8,1
45.75,8.0,7,3
45.75,8.0,20,1
45.75,8.0,13,8
45.75,8.0,12,3
45.75,8.0,5,5
45.75,8.0,18,3
45.75,8.0,16,5
45.75,8.0,15,7
45.75,8.0,0,3
45.75,8.0,10,2
45.75,8.0,22,9
45.75,8.0,11,2
45.75,8.0,21,6
45.75,8.0,3,1
45.75,8.0,19,4
45.75,8.0,1,1
45.75,8.0,23,2
37.5,15.25,15,1
37.75,14.5,5,1
39.75,16.5,15,6
39.75,16.5,22,1
39.75,16.5,8,1
39.75,16.5,19,2
39.75,16.5,7,2
39.75,16.5,0,2
39.75,16.5,3,7
39.75,16.5,18,7
39.75,16.5,17,4
39.75,16.5,6,2
39.75,16.5,9,3
39.75,16.5,23,1
39.75,16.5,20,2
39.75,16.5,14,1
39.75,16.5,1,1
46.0,12.5,15,20
46.0,12.5,17,25
46.0,12.5,21,6
